# Gene Family	ERR1857004_Abundance-RPKs	ERR1857005_Abundance-RPKs	ERR1857006_Abundance-RPKs	ERR1857007_Abundance-RPKs	ERR1857008_Abundance-RPKs	ERR1857009_Abundance-RPKs	ERR1857010_Abundance-RPKs	ERR1857011_Abundance-RPKs	ERR1857012_Abundance-RPKs	ERR1857013_Abundance-RPKs	ERR1857014_Abundance-RPKs	ERR1857015_Abundance-RPKs	ERR1857016_Abundance-RPKs	ERR1857017_Abundance-RPKs	ERR1857018_Abundance-RPKs	ERR1857019_Abundance-RPKs	ERR1857020_Abundance-RPKs	ERR1857021_Abundance-RPKs	ERR1857022_Abundance-RPKs	ERR1857023_Abundance-RPKs	ERR1857024_Abundance-RPKs	ERR1857025_Abundance-RPKs	ERR1857026_Abundance-RPKs	ERR1857027_Abundance-RPKs	ERR1857028_Abundance-RPKs	ERR1857029_Abundance-RPKs	ERR1857030_Abundance-RPKs	ERR1857031_Abundance-RPKs	ERR1857032_Abundance-RPKs	ERR1857033_Abundance-RPKs	ERR1857034_Abundance-RPKs	ERR1857035_Abundance-RPKs	ERR1857036_Abundance-RPKs	ERR1857037_Abundance-RPKs	ERR1857038_Abundance-RPKs	ERR1857039_Abundance-RPKs	ERR1857040_Abundance-RPKs	ERR1857041_Abundance-RPKs	ERR1857042_Abundance-RPKs	ERR1857043_Abundance-RPKs	ERR1857044_Abundance-RPKs	ERR1857045_Abundance-RPKs	ERR1857046_Abundance-RPKs	ERR1857047_Abundance-RPKs	ERR1857048_Abundance-RPKs	ERR1857049_Abundance-RPKs	ERR1857050_Abundance-RPKs	ERR1857051_Abundance-RPKs	ERR1857052_Abundance-RPKs	ERR1857053_Abundance-RPKs	ERR1857054_Abundance-RPKs	ERR1857055_Abundance-RPKs	ERR1857056_Abundance-RPKs	ERR1857057_Abundance-RPKs	ERR1857058_Abundance-RPKs	ERR1857059_Abundance-RPKs	ERR1857060_Abundance-RPKs	ERR1857061_Abundance-RPKs	ERR1857062_Abundance-RPKs	ERR1857063_Abundance-RPKs	ERR1857064_Abundance-RPKs	ERR1857065_Abundance-RPKs	ERR1857066_Abundance-RPKs	ERR1857067_Abundance-RPKs	ERR1857068_Abundance-RPKs	ERR1857069_Abundance-RPKs	ERR1857070_Abundance-RPKs	ERR1857071_Abundance-RPKs	ERR1857072_Abundance-RPKs	ERR1857073_Abundance-RPKs	ERR1857074_Abundance-RPKs	ERR1857075_Abundance-RPKs	ERR1857076_Abundance-RPKs
K00681: gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	24.045709442	129.6231293463	119.6913337321	54.6669659879	269.3030857206	384.5571595542	82.1466621681	415.0194792704	21.419439847	31.3161784208	184.4657674174	7.2822652162	57.165912872999996	8.7791643677	47.4112588241	23.2574478302	231.3632734888	21.0775870701	106.8313962336	123.7259694777	95.1805731556	22.928356652999998	395.2342748528	113.6216619312	633.0856966856	47.5019256238	102.1878353624	22.585168788799997	0	67.5535219891	23.809583958799998	409.8827732046	174.4806327379	30.3859721826	253.9809639233	0	408.3197686375	866.1574740829999	196.1900895136	658.5600950808	18.9939961469	8.9874518666	6.3757351174	21.6685589929	85.12634364339999	14.2179805647	40.8986047889	337.3893474224	204.6062833835	13.2207222778	31.781749407	145.2201171838	25.6635022617	23.825131335	23.459830076800003	36.5523875718	15.2087485385	1802.8667203659	344.27971050130003	1.3044393966	22.4996604245	34.0993066699	20.3733950891	13.2380500659	347.9357451959	23.7515179642	0	85.8743405521	29.5387941028	42.5072091735	26.8737406378	412.55822119050003	89.9033966633
K00684: leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	288.9259178744	1360.9298014785	300.8312204727	152.4981158073	1210.1076763395	247.8683953849	1968.920752498	79.9704483454	127.46780122530001	259.5727099316	782.0271939376	477.9778485582	156.2651388762	463.847689011	381.15948089	1457.4631288079001	1206.1520770389	490.9950357876	875.9919906863	136.5238864593	578.4286500346	492.311698023	1106.0331372649	368.2791756867	98.1808677364	288.5012507669	190.2715261393	489.9669194082	1180.7342622932	56.159410514300006	1998.67281384	314.412194658	1005.1969835853	225.2419185856	722.7656351918	871.508753578	1301.2060404979002	1469.429090225	734.1440924104	2057.0026677714	303.0904122031	531.3139363072	449.360764598	287.8829458887	8.9978358277	1264.0232200679	483.7605549012	263.0485868008	160.0776231018	855.8084510423	476.7466106565	203.321114015	111.3117523738	493.6271335925	48.612470370400004	2165.4780316105	2328.9419180297	2871.6878707291	1771.1251889691998	204.0644011374	1582.1474000121002	37.4894169667	364.0769307335	775.4399043114	509.020562885	227.3273409786	106.0500050176	172.343700709	211.053655262	950.8640305543	346.3531874857	277.12066329490006	286.5158768271
K00687: penicillin-binding protein 2B	0	0	0	0	0	269.7704746342	0	0	0	0	0	0	8.379486789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.599876738	0	0	0	0	0	0	0	0	0	0	462.7959340428	0	0	0	0	0	0	0	0	0	0	0	0	8.581744193	0	0	0	0	0	0	0	38.0954282208	0	6.5213496338	0
K00688: glycogen phosphorylase [EC:2.4.1.1]	62.501035184799996	439.9640847424	160.8403982805	27.426894124100002	145.8648405925	887.4436207512	248.76044125380002	381.6726276819	207.4635492757	2207.1621199346	262.5856037626	387.4136538092	584.5302943227999	251.4728703282	459.5516337833	160.703768061	319.891636378	204.0677043113	84.80235576080001	239.7157491274	248.5708671825	148.91064092829998	141.1294091575	307.2643130703	123.5209244405	359.21567591210004	291.91870547269997	85.4888749544	114.9879826841	444.5720608806	211.2603709006	358.4225876712	719.405774844	743.275149605	792.4333591925	275.9922525198	20.603775398699998	597.0279784431	117.6586896401	557.9762905268	426.1110654319	69.5363167169	654.9725725443	722.6334415406	230.6072395552	630.1924946102	1415.4198751977	683.1620212665	654.2101529107999	584.344044414	364.9700799365	320.160811778	549.2618304844	865.7764415593	577.0191774878	336.0959683466	440.71505344499997	421.2578705358	264.9345120375	248.01055393980002	707.3964577186	689.1494638199999	142.958899233	70.3393513472	282.5838889583	172.4579022109	50.413718279	920.9626108438	104.7703456556	545.9408732661	1104.6509161737	1228.6069989226999	640.1898880612
K00689: dextransucrase [EC:2.4.1.5]	0	0	0	0	0	413.27728731860003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.955811574599998	0	0	0	0	0	0	0	47.1415949175	0	5.2734589925	0
K00690: sucrose phosphorylase [EC:2.4.1.7]	34.8566960637	241.3580873034	188.2185562869	8.7808183642	176.1633314396	493.96101896289997	250.14911351819998	341.8953193518	146.3232035845	288.1213739435	280.2839632389	619.7781812013	471.4901211258	121.5226281502	398.0707397849	33.9824014677	257.5291257989	86.02320516179999	81.6376818927	139.8912318746	283.5463386445	86.0395969975	15.189999998	163.4823593326	0	375.53638988020003	330.1029257597	23.9431912767	29.805667449399998	335.1463816489	99.4690440971	127.5803476856	404.1271125735	741.2844196289	792.7297645905	300.0230918103	0	143.5568841246	0	553.3931212113	340.95702789719996	77.6073659519	489.5253951989	809.2517589152	161.55494565880002	275.8376589999	979.0690428595999	57.953241297	839.9404975448	403.3104465144	173.89531019019998	31.6501252373	507.00675676779997	684.0522703705	58.3120421167	328.83488904110004	385.5688464663	346.6706953644	156.7464808327	47.8994295063	367.5164393222	549.3875315741	148.2297165143	5.9660174215	146.6797646632	115.9824252652	25.8310366925	931.8922297459	75.1559447282	265.7387086943	189.0998455322	1680.7455854887	677.8290638425
K00691: maltose phosphorylase [EC:2.4.1.8]	0	144.9317044861	13.25722627	12.5899910498	13.7104394357	131.7728231601	0	11.4325423645	30.692265487900002	0	11.8877772312	53.9480529872	7.773357285	221.58135531669998	7.1109313304	0	12.8876568791	0	10.9781953332	0	10.2111868396	16.6869774189	0	106.3221573376	20.3624629614	0	19.6595231424	19.8480812027	8.4461329468	20.3309246924	0	0	0	13.9339114372	0	0	0	45.7894235668	6.8510885673	0	0	156.6197453367	7.3048506674	0	0	57.6147634359	40.9547726	13.731869223	601.8882009215	67.4381372529	14.8589735318	6.8863918824	37.5662056964	0	20.5867275046	0	0	0	57.1710730155	0	6.7600193196	18.2977322769	21.0329911913	0	59.7973824709	37.5126450887	52.559398043200005	25.8517646829	41.5675166547	254.2334816372	105.0242593135	258.7536276481	71.1782288062
K00692: levansucrase [EC:2.4.1.10]	0	0	0	0	0	308.7413269193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8670193249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.0610697093	0	6.372957053	0
K00694: cellulose synthase (UDP-forming) [EC:2.4.1.12]	1.156179541	979.3656262444	0	0	0	259.9548013566	0	0	0	0	0	0	1.4529637133	1.3725370012	0	45.519193337699996	0	16.4224495679	0	0	0	0	44.488031051	1.5093677077	0	0	0	0	0	0	0	0	0	1.6940928183	0	0	2.3292578379	0.9333080816	0	1.9530474169	0	0	0	0	2.6000200264	0	0	16.1341549346	0	0	0	236.3615260261	0	0	1.9860441966	0	0	36.023421004	2.0105348197	1.7835664678	28.9187695486	0	0	0	0	0	0	0	0	2.7414402537	0	0.8958226298	0
K00697: trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	0	370.8119315838	0	0	0	7.1095797689	0	0	0	0	0	0	0	2.6710020075000003	0	27.3825270775	0	9.8005093191	0	0	0	0	10.6340418136	19.8244526869	0	0	0	0	0	4.1446378795	0	26.1247985675	0	2.9290269660000003	0	0	10.2797537235	0	0	45.7452186374	0	0	0	0	23.4550410437	0	0	57.2761961496	0	0	0	108.3403876937	0	0	0	0	0	24.000171514	5.440492412699999	17.8994372806	105.5144729551	0	0	0	0	0	0	0	0	15.143263425299999	0	0	6.25
K00700: 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	309.3982515406	1870.5714640263	613.3831626894	199.07793846430002	620.9744058693	1138.5280455323	625.9260066045999	918.7248574248	770.5242434183	919.903947119	721.3644855228999	1285.1475550274	1356.8237381981	705.1402566121	766.6528054009	272.4452219318	813.0753545568	554.7741686983001	948.8238863226001	212.3701134553	1106.7807200497	486.6104345649	485.9425402311	845.0676891488	252.3849798457	1778.0524234379	583.5062648482	807.534787753	648.7240480019	577.1826772388	1162.6793786888	535.1881411738	1685.6108476375	1292.8207057193	1180.0679084429	698.6196006243	694.9877132426001	848.2265000251	648.3384555565	1460.6234583545	683.1292958729	1136.6491952767	801.5454736795	1601.6420593439	668.8197330409	642.5717780232	2167.0197087664	1060.5789233061	1490.9559072987	1063.7682597918001	894.2328334172	747.5493816008	1015.5363780204	957.2315764909999	495.759859546	849.73024171	1550.4773455601	1217.6963200181	1007.4640601426	274.1132188037	909.015258153	1522.8203834441	761.6922269877	503.2894621405	999.6891137551	813.758251144	316.4466433755	1343.511460553	457.8353423831	2168.5059955294	1169.2047771838	2138.2220930399	1221.6964836146
K00701: cyclomaltodextrin glucanotransferase [EC:2.4.1.19]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0302544427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00702: cellobiose phosphorylase [EC:2.4.1.20]	69.0113699778	90.222612945	34.1647899263	0	31.6366544306	180.24010689259998	184.3472924135	27.9426116562	134.1640643693	946.2488480611	160.11494152289998	74.76566811229999	509.28476075140003	86.0579489926	26.1872123729	20.6072166155	457.0156641425	59.9198985152	61.6484858339	0	121.363442982	45.5733098462	7.6165145196	506.3799722585	106.2826646131	599.5030841413	273.2257450868	278.0521308974	8.9809622899	200.4032236868	86.9535459684	9.9933170306	230.26803043389998	488.6344263085	42.488082204899996	54.6078024133	11.9798913085	441.77915379729995	0	27.4999931033	584.4118630529999	293.6317200309	164.21637867729999	1122.9021497613	54.204689944100004	76.0270873943	1102.0734869062999	815.4829502316	137.3707628095	302.53470577490003	508.6856810199	9.7907610839	69.6319124338	308.595324539	228.3748338994	258.7255493918	570.1871561918999	15.9250612916	419.6019467922	63.8900664908	428.3026118779	133.8384238304	90.14742892199999	612.338787205	325.0453087513	392.9365933376	71.3997531479	501.46098690819997	390.6499488485	329.5518063244	856.7323098146	85.7505498435	285.1102122232
K00703: starch synthase [EC:2.4.1.21]	67.6243162729	868.2061680961	89.2150223006	27.983970680000002	41.3233798018	827.6267784464	407.45728678039995	59.6198341925	266.52832957420003	934.6682123873	202.811468259	194.0749417436	783.1465376637	352.698773079	237.5728293465	182.364843603	457.10565297700003	255.0067101448	173.03351300239999	14.1760927764	244.3298289461	111.1872318735	82.4515823984	550.8169950351	113.8679386542	635.5285707715	339.0972128735	257.9113475918	129.004146319	217.5471285507	480.5753869992	210.7389991131	675.3748803929	323.9575126883	79.4180069626	105.343751278	144.3414371824	284.8398886095	48.4547764907	188.6542752728	690.6867359305	431.1098284419	338.82124529370003	1474.571575635	240.8775111309	281.79309772109997	1105.3540768722	897.4589868323	228.7004916133	554.7874429994	274.95849528819997	368.7688382842	216.2555694964	503.83913094089996	267.1972052529	329.3712576397	915.6060263605	234.7305342563	495.910624988	158.0118151236	802.2771375396001	382.2213486662	287.0304528899	826.3667627085	217.6931540789	477.9519887738	75.80232941130001	903.2705662423	269.9616718249	384.44989384170003	886.4903616164	240.61797722100002	463.6582995864
K00705: 4-alpha-glucanotransferase [EC:2.4.1.25]	628.6214093872	3026.6965247096	943.9605399197	314.0916577111	1260.4439198057999	1293.8511091863	2564.9192804872	1088.0676476951	948.5200068169	2215.1274203896	1307.2036313098	1333.9011300024001	2504.6085830944	758.0513466104001	1181.0130906422999	1519.6381938533998	2293.4378009596	1267.7579001554	1336.9757942061	428.3177764184	1914.3925642336	601.8556946096	1104.6225953881	1603.1990515707	378.7473874503	3194.0961046188	788.3676235731	914.5816843581	1484.6255628469	470.1565664559	3269.5299069663	653.5436500081	2062.2474297467998	1290.1659319484	2100.9726753915998	1477.1351524774	1481.3986559993998	2496.601315222	1079.1565657772	2240.2958343698	1115.7530833513001	1225.5852747932001	1017.2715318356001	2765.3577016399	519.3502776125999	1611.6661431711	3232.6341561265	1641.3294073340999	887.045605475	1624.9344350075	1263.8849276559	1692.4121968982001	723.2400249496	1223.9046109622	905.3738402043	3372.4113572413003	3071.9580033516	3147.1064870217997	2480.6373312134997	330.298505545	2036.4258419533	1106.542445367	787.9190373907	1880.788917847	1258.2162244502001	1246.0608480367	472.6922753757	1657.4144532262999	810.0373949083	2542.0676069861	2439.7450013434	4466.6986314689	1439.1482432697999
K00712: poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]	0	11.444074519	0	0	0	57.2520835942	0	0	21.7633861715	0	0	59.483186606	0	0	0	0	0	0	0	0	21.0279318539	0	0	0	0	0	0	0	0	0	0	4.7870266389	0	0	0	0	0	62.8604492106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.4059576967	0	0	0	0	0	0	0	19.7209506297	0	0	0	0	0	16.4333025543	0	0	0	0	0	0
K00721: dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	271.5673493985	907.2177253505	395.6757475199	198.4892464267	1406.447813785	219.0897441982	1770.8163265803	75.3218436068	91.164847203	200.0082363179	831.7420252767	545.028131365	131.3153684157	618.9953008837	577.5886964434	1138.2103253201	1182.2272676982	472.5749201913	1215.6400690472	108.5145109842	476.192596553	818.8973647321	956.5188731587	612.549031212	112.6631874378	95.859582519	173.8436773036	532.242057923	1240.6917255032	44.5423673263	1897.0144340867	576.301444485	861.3547931754	189.0349588741	1148.4716909126	724.4971964165	1237.115669304	1368.4141574782	637.4490394883	1549.9534570775	420.062355995	812.5669348605	443.8849836014	283.825235535	10.6526812184	1789.0870528732	445.80687795	243.1676630928	178.8035952467	823.6396487187	364.9332269907	39.1858370663	117.6071961884	445.773659607	57.0959176964	2078.3510431337	2075.5120741818	2567.1599296447	1798.3983610325	273.1712066094	1020.3969862267	197.7163368847	424.8824662664	989.4810076046	491.9499377355	273.8344963913	118.8605862433	219.0570673539	210.24151698	853.7824446688	274.4101998484	242.8677102907	207.7444302575
K00728: dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5609527069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00748: lipid-A-disaccharide synthase [EC:2.4.1.182]	374.2288716508	2325.8330039895	458.8482099724	320.3363704385	1539.8390954292001	569.0862327594	1902.7896495383998	193.883274416	156.06760598149998	204.3437187044	1003.7998542228	481.5709511328	104.2941703661	511.7084070952	510.12876742519995	1122.6980416973	1117.8720222509	480.9832466849	1002.4745784366	201.2032314288	595.7240577816	434.8920211434	1375.8869479486	405.2931176068	789.6079488511999	163.12759769299998	238.5000278603	623.197439441	1236.6929851551001	44.5779862956	1920.8907097606	725.2463816125	1328.390514573	298.1053987094	910.5204496626001	788.9893575536	1729.7366268632	2278.3014968523	888.6237412973	2424.9832184734	324.3687414486	507.46350871280004	383.45522903769995	372.13285885429997	43.4812227158	1436.794628311	532.245159123	524.7805146604	313.3019175224	851.4717177637	388.48253495769995	389.3009246639	132.3800929299	495.0280414775	52.889045994300005	2095.8208896604	2400.7743778414	4219.2454756905	1612.5134738104	178.7442961086	1400.1014180715001	112.36013833000001	440.39268792459995	845.4413982386	789.5134610419	204.3693407429	110.4002190829	212.7201553196	185.366718435	904.0021732844	274.43404156649996	531.9874447281	399.8611266729
K00756: pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]	0	17.4749908993	26.1134311476	0	0	314.13677089460003	143.7362845673	157.0398583077	99.5519807264	103.58706656140001	82.8180942839	61.3704725635	189.08276901419998	212.9038387021	14.1079556574	40.6402526887	69.743247165	20.9304116166	68.0596545075	0	24.3183914281	24.4979394012	8.6311993543	75.70050416480001	58.7250188294	0	36.9267282116	0	0	91.6566519855	25.7911283008	0	296.8823754804	0	23.4033628053	0	0	62.29385545310001	13.0590112267	31.9829952659	87.6027582452	7.0461991957	163.7455399839	339.1735680297	197.6359817127	176.9369017536	23.066940185900002	50.414096090099996	28.8300264052	7.8997990178	35.3592604778	19.9596054338	51.3534000542	62.6760200864	12.561963833	35.9885770735	0	77.2147972833	113.24298879860001	22.8719247855	35.7599677444	140.624160774	0	0	32.0710234067	11.6265410225	36.7319521009	271.6341696958	76.7043051041	27.5478303141	42.41785147	135.1542498356	45.954379008
K00757: uridine phosphorylase [EC:2.4.2.3]	53.4374773964	1013.7266935171999	154.2017158685	43.2411882315	356.9862802273	648.1697878847	144.8728973665	316.8430853843	242.57386948619998	570.7401274753	236.1425792933	84.2015651266	337.608937655	162.891082847	34.5490204907	25.5210857987	526.9713796344	99.5143811361	143.4332184879	191.3335243462	173.427014968	78.0942878906	464.4706899149	691.4501894537	699.7482724153999	845.8937020828	167.42594254530002	116.96359298249999	79.1879926919	109.5492605161	110.3453689353	766.1861535057001	200.3247301749	206.17138386070002	265.0690169929	118.7959766775	422.683354921	875.3269678246	401.8064517669	718.7090948521	118.19566167250001	404.1830113789	91.6341021381	381.1200029442	165.4144057241	337.734923036	1270.3972065357	790.7145263914	356.4666327865	320.6670043303	506.2620433486	342.2102876315	91.67794194860001	116.9955442023	312.770364605	116.4731924454	429.3693019081	2049.5561676212	463.6761539745	48.4550297456	242.2811080036	326.1216521873	294.2071039872	75.9813671617	697.1898540027	542.2589857214	78.6788496737	313.4697564085	146.1143675657	790.4727840301	837.0416149467	502.5186110059	490.98893583309996
K00758: thymidine phosphorylase [EC:2.4.2.4]	0	56.3479516339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.7189113915	0	0	0	0	0	0	0	16.7312291241	0	0	0	0	0	0	0	30.4341237903	0	0	0	28.3301265056	0	0	15.0945389385	0	0	7.2746528392	0.6895684316	15.0372120016	21.6316527687	0	0	0	0	0	0	0	0	0	0	0	0
K00759: adenine phosphoribosyltransferase [EC:2.4.2.7]	715.3376792907	2017.2485245618	903.0248824471	414.2017650398	2096.3939061362	1533.227959245	2813.3522737461	432.3441436617	616.9629085	1032.009225476	1581.0936950688001	1471.5653248299	522.2824514497	1472.212293306	1576.120668823	1441.0901250354	1859.7695759910998	1013.6122958934001	2439.5038246555	295.3859954125	1703.8219155777	1470.4966486108	2062.5404497362	1225.0603665558	323.3248992945	839.4698637169	856.5647549787	1615.3644449954	1689.1417986886	605.1321357960001	3033.8426387209	922.6188369987001	2606.0227780166	1465.2121966334	2747.6952886999	1345.5792478238	3166.5395385692	2340.4259718915	1246.4916927887	4158.2067641506	1282.1487373562	1645.6707853848	1230.5153203753	1168.1359730343	991.6758550103	2948.6772034085	1731.9867790176002	1026.9686296299	1615.2193556052	1919.8886499635	941.8133399106	431.1062896284	991.8183220343	1641.4599353174	255.5630081897	3506.0002181409	3812.5417826328	4574.0225126522	3012.5078544469	607.1583948523	2965.661684087	1565.5357615344	1016.1229039567	2107.5315241910002	1403.1882896923	583.3915766313	319.7604994165	1111.865347728	668.3267811748	2946.6502637042	1341.7762814417001	1991.7845005985	1402.2760302945999
K00760: hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	243.52211412079998	1465.1797762049	357.4773094537	251.2581097854	1383.3418840264999	1509.4832461884	487.7767695284	419.1413162942	551.1684830937	266.0124438184	520.3013108403	1126.6368925928	1055.8113237212	767.6135429389001	852.594425668	1242.9004500177	426.9795970294	1077.4029653631999	1062.0188794149	169.5624260898	1977.2715099774	334.279865123	6154.7480250438	811.798785379	1258.6335884266	1003.3976985877999	359.9569367083	972.5567759783	464.9253783048	112.9965529192	1130.184321563	1072.784381939	1748.7554477417	452.4809947578	815.9602445676	296.9956678252	1768.701108731	1549.0958874411	751.6030197884	3148.6886726304	287.4024750031	704.5839803633	174.35976339980002	504.0977423099	527.5563819107	1651.1521877072	516.9837824036	590.6234592448	544.2953634348	1255.9132721815001	305.1172611729	554.3763332135001	294.3401494406	874.9898272096999	263.3361563062	548.6525515639	1198.9992227456999	3008.3419030995	1836.3203710262999	300.5210921208	1576.6086782055	1046.6685222714	384.681576893	372.73949741909996	1548.0978484028	934.6427306606	238.1380012248	568.5915996138	250.3480632934	1797.4731235783	434.8904149791	1358.1137475778	960.0734794313
K00761: uracil phosphoribosyltransferase [EC:2.4.2.9]	551.8038839457	3282.6184151829	908.4743305273	401.1764985915	1892.0514664412	2292.4464297413	2535.5202166558	1160.8741061017001	877.8772170564	1548.3201105731	1703.4767708188	1553.6904469115	2199.9356459349	1735.6177632595	1827.3592704435	1162.1277089805	2066.0830128385	1381.2425180506	1713.322541851	453.0628722739	1200.6874464388	1531.2922110782	1382.5419852296	1610.0356628066	937.9788141214999	1687.9510013861	903.1541266792	814.5791224848	1864.4554371897	624.5065451433001	2300.8870370764	3098.6296036117	2288.7687241568	1580.8719919042	3274.9151291364	1156.6141919107	1850.3480619663999	2983.7158840824	1707.7303236768	3018.4660916175	1101.6719011666	1440.1589364114	1387.9484300633	2317.0317317645	1188.8599786044	2950.8944621048	2899.7770809094	1302.1074620734	2395.1492507829	1626.6758307585	1382.6677500098	1209.3325472214	1199.972092606	1892.2719520883002	778.3241824946	2918.5530124739003	3068.9988211584	4791.417121598	2711.4995920502997	574.4923841868	2390.4285885946	1629.5000400328	1415.1939770539	1335.9390144105998	1923.3778582779	1371.2125145418	351.3306257798	1913.3380449693	786.4171994359	1939.2530900258	1788.3460818794	2178.094384057	2086.5719172552
K00762: orotate phosphoribosyltransferase [EC:2.4.2.10]	822.4628890557	4494.6694835746	1076.2574806114	653.7037377919	3529.2923330812	1832.5088584945	3356.1279685814998	1045.6856108934	942.2123668334	1993.0710510774	1972.8508882644	2944.7808470976	2407.0812459029003	2322.6141945649	2475.6435313212	2653.0462173848	2877.5792825477	2068.5972921631	3107.0606300286	427.9760268517	3963.8391467238	1957.873320365	8105.488119519	2523.2661257872	2655.2582421195	2227.2589772263	1626.2510865769	2686.2935946267003	3457.5015461218	832.9968646295999	4483.1391643193	1475.8683625563	3591.4994641446997	2028.2011633265	3664.1409768708	2032.4818009814	3222.2609748134996	4353.4757034883005	2005.7417392928	6221.0120929119	1690.2890697341	2052.4397084685	1244.0526722895002	2028.601035334	1143.2269454742	3990.9031592726	3695.5730383417	1664.2716399865	2050.2895867087	4148.2151388306	1109.1361246845	829.1771627072	1089.9612377115	3041.814902243	940.1007227141	4063.2173680579	6486.5545199242	6538.282478167999	4619.2278751098	781.7184288301	4651.2345380482	3009.6462979966	1618.3274997491	3186.7032162725	3723.9028715090003	1800.2342287868	428.465646987	1946.0683275092001	1091.2333016068999	4407.0999495478	1949.21739591	3264.0214576958	2667.8699857952
K00763: nicotinate phosphoribosyltransferase [EC:6.3.4.21]	118.2649089178	313.7952701642	159.052384194	7.3464972747	144.6335013067	2707.9329738235997	240.49092214959998	597.7227464573	497.11912324589997	1057.8095406399	347.9552547329	604.6662804836	648.378328689	496.5987428194	482.9748414984	50.4093932922	519.8451241903	92.3987982614	50.499125388	49.3072846247	284.316819763	150.8952600993	10.5830267562	573.0507424223999	101.9294669774	645.6295324928	539.1290784506	212.5844382504	31.093241349400003	466.7044565078	169.7581862694	427.7653115146	490.2263652896	818.2009831086	645.5118965441	58.6617732262	3.6315751011	894.9628535149	84.0076950272	525.6490477505	839.0725797078	328.7919961569	496.1595902112	1259.0538343161	888.8180362337	491.9124303297	1773.2608273959002	1075.2524193122001	587.8147737149	686.7713745249	687.581257113	101.5021115024	666.3624926613	887.7490593736001	326.9443472486	345.26821080860003	754.103687801	307.2894519577	401.1789108941	135.4933468099	1289.6449767100999	814.1111402564	213.7137447901	775.3214485858	482.1720752457	445.5685552024	155.3533593423	997.7039555515	401.5419569315	244.7118461951	1022.62789943	2743.704925116	982.7495962037
K00764: amidophosphoribosyltransferase [EC:2.4.2.14]	502.9854217408	1785.786070974	691.7593414319	404.75692707499996	1490.109400547	1322.2719812766	1642.2212365857	402.57333476	644.1625847405	1950.2148871921	1135.8929161074	772.8829682467	1035.2615283437	1195.3693776296	1158.0846496804	1346.0169909574	1833.8551871069	989.2013986986	1313.3030014217	284.9380292021	1505.0648289877	964.6922315300001	1556.1430736634	1518.977363802	883.9426457405	1632.5235971366	568.4309576707	839.3859254189	1454.3114459436	413.2740821049	3467.7044716761	1270.1894990573	1845.8233233555	846.0670659825	1562.2477795450002	1052.3424341180998	2233.252084256	2654.1396849068	1335.0213322774	2583.0006414839	577.8698306557	1362.2705377878	646.7490708246	1133.4943321041	294.63892049550003	2043.719064304	2092.2162704361	966.2507096730001	1159.0558782919	1474.2381087905	693.2540936348	1118.7551948684	611.723893933	682.8769837436	758.4143435027	2598.2832286933	2803.5320227921998	4035.9107213055	2881.9902851627	349.6269972499	1295.2514756577	1041.9474537937	672.8715116049	1151.424606728	1248.6026027207	919.2560417029	262.723662069	761.8484430726	472.828823189	2216.160496891	1351.2224608564	1681.4637604731	942.8077819595001
