# Pathway	ERR1857004_Abundance	ERR1857005_Abundance	ERR1857006_Abundance	ERR1857007_Abundance	ERR1857008_Abundance	ERR1857009_Abundance	ERR1857010_Abundance	ERR1857011_Abundance	ERR1857012_Abundance	ERR1857013_Abundance	ERR1857014_Abundance	ERR1857015_Abundance	ERR1857016_Abundance	ERR1857017_Abundance	ERR1857018_Abundance	ERR1857019_Abundance	ERR1857020_Abundance	ERR1857021_Abundance	ERR1857022_Abundance	ERR1857023_Abundance	ERR1857024_Abundance	ERR1857025_Abundance	ERR1857026_Abundance	ERR1857027_Abundance	ERR1857028_Abundance	ERR1857029_Abundance	ERR1857030_Abundance	ERR1857031_Abundance	ERR1857032_Abundance	ERR1857033_Abundance	ERR1857034_Abundance	ERR1857035_Abundance	ERR1857036_Abundance	ERR1857037_Abundance	ERR1857038_Abundance	ERR1857039_Abundance	ERR1857040_Abundance	ERR1857041_Abundance	ERR1857042_Abundance	ERR1857043_Abundance	ERR1857044_Abundance	ERR1857045_Abundance	ERR1857046_Abundance	ERR1857047_Abundance	ERR1857048_Abundance	ERR1857049_Abundance	ERR1857050_Abundance	ERR1857051_Abundance	ERR1857052_Abundance	ERR1857053_Abundance	ERR1857054_Abundance	ERR1857055_Abundance	ERR1857056_Abundance	ERR1857057_Abundance	ERR1857058_Abundance	ERR1857059_Abundance	ERR1857060_Abundance	ERR1857061_Abundance	ERR1857062_Abundance	ERR1857063_Abundance	ERR1857064_Abundance	ERR1857065_Abundance	ERR1857066_Abundance	ERR1857067_Abundance	ERR1857068_Abundance	ERR1857069_Abundance	ERR1857070_Abundance	ERR1857071_Abundance	ERR1857072_Abundance	ERR1857073_Abundance	ERR1857074_Abundance	ERR1857075_Abundance	ERR1857076_Abundance
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	65.4337166127	188.3262213974	37.6974758208	49.0598912720	43.9524633232	120.9292204128	75.0598012175	295.6642628562	98.6744818643	207.7863638173	35.6749322815	35.3335727342	340.2999383844	88.5632129586	242.1663059486	244.3256374524	274.5207137751	179.7571938995	10.1467113157	156.1830341756	119.4677246372	112.4958906464	159.2037870348	43.9940096441	65.0902250069	595.2834989501	16.6780555044	94.1724393747	66.0964961914	46.2794434070	106.0948912491	359.5494287565	448.3342098376	324.7689932931	120.7315607619	269.4623061393	104.6840143184	830.5735250648	317.9558175196	78.9829642370	14.4456538865	58.4709197562	133.5915365899	76.0338526721	82.8646371283	95.1953006509	556.8338916461	591.6904457394	302.8082968320	181.1155740410	271.2121251262	149.9138040064	154.3518029409	327.3749645965	49.8897712894	281.6022891348	39.1835863339	81.7039660546	139.0768161572	58.5991485847	148.0387604946	283.1866621812	65.5868018283	147.7611693481	152.1598827503	137.1305165023	46.9877486819	142.5099047126	71.8249483448	410.0591750549	248.3882596445	489.2763197642	282.9767649112
P221-PWY: octane oxidation	0	104.5050577309	0	0	0	26.1559923863	0	0	0	0	0	0	0	8.5805976091	0	20.7097007720	0	1.3862534357	0	0	0	27.6988657842	3.3604575840	29.7441948141	0	0	2.6506176477	0	0	0	0	285.9932672197	0	0	0	0	2.8297387712	2.0573636925	0	57.9276667818	0	0	0	87.9067848143	31.2911410256	0	0	131.1334008034	0	0	10.5403300796	96.5824941702	0	0	3.3243482781	0	0	3.7728445313	2.0480326665	134.8293825504	138.5645201253	15.4536829943	0	0	0	0	0	0	0	8.9854049817	0	0	0
P23-PWY: reductive TCA cycle I	11.8908493237	1055.5480014900	0	0	0	686.7689612213	0	0	0	17.3559864298	0	0	0	116.1425441700	0	33.6559159569	0	34.5216434529	0	0	0	89.9705691430	118.9335063999	47.2679641142	14.1717490448	43.6320621750	0	0	0	9.2577305997	0	356.9364151673	38.3942105109	16.4771825519	0	0	113.9347319633	47.9114584737	0	314.8678746473	0	0	0	61.8977675064	53.2364176112	0	0	302.2466558776	0	0	0	476.7370773166	30.3495598191	0	51.1962443203	0	0	237.9000903087	22.4717746040	54.1418168848	39.5793682334	0	0	0	0	0	0	0	0	86.5642291618	0	0	11.6190387959
P241-PWY: coenzyme B biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.3962548666	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	42.8404120724	5054.9980407309	63.6799942512	0	0	749.8253030043	0	433.1662861457	182.4687951303	284.3492463203	200.2325003782	245.3579049359	158.5905434948	190.9374951622	0	420.7169375350	0	395.4135534975	0	0	57.2196780569	98.6916736424	418.2552619504	705.7342118280	0	0	57.1766172232	39.6889494918	61.2382014318	66.9205357776	99.2023222080	1109.7617732572	0	465.3552418816	73.6806908615	0	502.2737759480	85.2593216311	117.2809729845	928.4501775581	0	0	0	37.3874333461	691.3698504455	192.1335712837	0	586.3022042621	175.5950106718	0	110.2128556323	1598.0544360614	46.0277417735	0	116.1250135017	213.6354143110	0	636.8765824433	280.6782436805	271.3205958828	1248.8360027516	277.1793176325	89.2181960925	63.5281568729	164.4809777921	125.1696977501	32.1451020133	93.7477446157	200.7587017741	759.9899170619	200.6973808176	273.0426264216	615.0405050962
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	1387.5287213304	4691.2107812876	1343.0598738508	937.2516001279	1539.1753364737	3480.8139389689	1417.7167072592	3716.4630562411	2051.5054450655	2952.5782640103	3106.7674252291	2159.7810543065	5889.1855212962	2637.4262167250	3358.9653446917	1798.9007553439	1609.0681226406	3631.1534493542	1647.0501111870	848.2915345299	1301.1975603600	1168.0787086476	1693.1872002039	2530.8344042008	1990.8446613411	6165.6328227137	2460.0554316826	970.5812694604	3263.3111494686	2452.0141004115	2114.2649325195	5933.5443864347	3676.9690663523	4233.6971996971	3458.4431650273	2450.6409925388	2732.0284430321	4241.8254020780	3506.9018309775	3045.9240636197	1885.3596572678	1597.4192291908	2853.0206853777	4787.0341758794	2207.1061813022	2675.6110202351	3817.8020064464	2516.6452810265	3164.7451300437	2215.8725277287	3807.1896521801	3011.4865210450	3137.8845043305	4286.5124658194	3196.5847615966	3008.5994930907	2482.5561104146	2837.1026124520	2550.3967019061	604.5390238705	4147.0902856266	4696.4791668331	3307.5825173274	4332.2683354911	4710.5693747125	2939.4711963823	1045.5649575252	3386.8521289082	2391.3257731664	4003.3102600528	4806.7222772068	5396.7704335380	5183.2578131578
P42-PWY: incomplete reductive TCA cycle	138.0727755044	1383.9653534612	241.3571053927	175.0680554608	357.3619589827	655.7286431866	178.9641453502	167.7518379632	58.7030542317	1684.2525907184	531.9977820037	72.1501722246	161.3958483498	386.1418239887	155.8464953698	138.9621245333	476.4368144779	292.8461204668	255.8537287021	217.2573240203	412.1925140532	250.5884333797	623.8383309024	509.9592873240	774.7683542565	227.7287302317	351.4531985426	184.9849838860	228.5106016299	456.7457858224	411.0386717076	1131.4062442551	425.3643429726	335.0417832375	383.2929967643	71.7527155744	780.2145430072	1395.5183193231	405.4325894464	1117.6473669557	98.0234577019	520.3854795698	0	252.2186103117	1294.2074602435	314.5737519970	723.8382870578	996.0815865024	737.1607689180	312.7675573463	455.0324067094	533.3079502607	167.4376030893	165.9523258859	436.7632142362	173.3895408516	156.8292895531	2148.7172130827	841.5612848178	91.7517309454	385.6147034069	443.0233475501	138.0169251107	108.6343029574	1149.2046576250	223.8621595925	210.9885706310	574.7089978060	239.6529368642	955.6740001935	941.0545023916	1225.4957294231	546.7864978274
P441-PWY: superpathway of N-acetylneuraminate degradation	420.3894966746	6574.8003465033	198.9073600429	191.7661773174	441.8834937214	1508.6024610242	277.3533183931	702.9973966639	849.7555766941	893.6629747084	509.8637240982	420.5097157621	1741.9856824178	737.9523943716	540.3768017602	974.4411307431	157.3744302558	1260.6541058748	388.3784441506	196.6044747832	277.2872040445	331.5140352021	971.9997235190	1071.5098266172	252.1991295286	1515.3233758935	173.9925013623	262.4892467014	620.7795378328	85.7795977490	668.5616556732	2562.4642256470	1165.8083564163	811.0910656025	754.2133815707	467.8089724514	1602.5943777695	561.9771782518	987.6986339170	2116.8511837312	117.3619590583	187.3127137842	461.8529257705	901.9510455826	1334.5800764279	1966.2824121967	594.0601284641	1823.9784274808	622.5340307732	395.9887160602	654.3297503669	2740.9081390506	694.2915571855	1305.8412635173	483.4958419295	958.1849333531	178.8330006360	1711.1071139098	1127.4165100882	673.9646232533	3104.4570888078	1035.1851625807	734.9048405863	446.1002803792	788.9578819696	791.6830640987	398.6629784897	828.1595666389	278.2927032511	1344.6922136235	925.2498078163	1380.3239835377	957.1227328734
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	94.9446648952	6496.9051157067	86.9182815317	58.9764233640	101.9546012401	1497.3840194216	107.8209434066	247.4227978705	228.3785049805	1113.6592156369	84.0834112067	61.1777721392	769.1185978056	321.2440040953	360.8784337540	667.5882281768	847.7833829870	567.9150758110	57.3989459493	317.2928753798	198.6759312950	53.1871107650	571.3903474469	370.7299376567	328.9470652075	1094.4936393393	51.8852039761	123.3093980901	211.8388898158	40.8874046314	388.8548471671	1372.6568166173	1192.2358515000	820.1702608489	314.0528917074	224.9512675640	355.5980629384	1361.7930875025	314.5014828673	1362.2357366699	24.3995459635	84.3217580187	258.6248888507	172.2009008837	1134.2672975951	578.6578344702	1773.9182269906	1850.7880590824	291.7084752688	584.0791753294	364.6984770823	2992.3566101599	562.6878935352	638.5582851894	181.7527819394	417.1885405481	73.6498474349	978.5575112985	692.3481420365	486.6430942124	2263.1872196526	639.3790705826	160.3190338738	192.2494921746	459.0139315229	278.0085472081	61.5747855447	270.2926049088	135.8737804088	1767.9452442325	521.3019272369	871.2955096323	525.5530832880
P562-PWY: myo-inositol degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.2091880950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.0706245511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P621-PWY: nylon-6 oligomer degradation	0	13.8897691337	0	0	0	278.4297102561	0	0	252.8058425660	28.2747266888	126.1527320301	0	23.1117427536	219.4974288113	0	0	0	0	0	0	0	0	0	0	42.6665532160	0	0	0	0	0	0	50.0613890810	363.3268238658	0	275.8913277978	0	0	155.1961527207	42.0385581908	0	0	0	0	556.9460029405	144.5715044526	391.6929392043	77.2120906946	13.7694363372	0	0	0	0	30.2006346197	0	167.6660053718	0	0	151.8797637501	0	0	37.6963647907	133.1694760848	0	280.8067842925	515.8023898899	0	14.0914703062	20.9493324785	155.2424002082	23.0204382754	0	239.9329755346	505.3507089053
PANTO-PWY: phosphopantothenate biosynthesis I	3070.6946544364	8491.9589209487	1849.5511910168	3279.7530023536	4941.4527915990	3862.4048722986	4399.9970582228	4401.4352281922	3295.5205568185	5773.0149024596	5225.0024738923	4114.4626806490	6479.9242922382	4556.9653698269	4452.4195495886	3704.7782453564	4309.2425539478	5791.0969482721	4677.2991322135	2335.6110049709	5765.4981197476	3877.7282225211	9163.6611061665	6715.5428675268	5269.4382708815	7164.2454918626	4125.6330823722	5368.0451301129	6288.8222797584	3810.9214428536	7102.9114885451	7039.1948358915	6384.2117387468	5720.5692628524	4989.0521016552	4151.0274808236	5213.4075794248	7105.9100832043	5439.8882053631	8424.6066498527	4490.2046066147	3922.3261124416	3561.0282584386	5964.3396872467	6205.4317297892	5878.0574768225	4960.7968383855	4752.4336605678	3430.0575763004	5832.4256153474	4749.5648020018	3845.5669240626	4773.7348753806	6784.8270182116	4500.0013483585	9170.0008131205	7792.0414534925	8985.1927609375	7704.9813193972	1002.6863085100	6829.9920973859	6529.1450970688	6167.5343109968	6733.0508906467	8030.8810927980	5827.4721261266	2323.9241567906	4275.3407321176	4466.8448984753	7495.9675574283	5854.2314678761	5445.9906204025	6560.0935175538
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	2929.4684573486	7788.7626801454	2016.4375867694	2997.7595387198	5030.0309272059	4420.6752980266	4611.0395502782	4689.8916100907	3510.1379395886	6175.5747061358	5521.2029841866	4503.0270503992	6869.5308448226	4943.7155637475	4775.7837757929	3889.0425164908	4635.5653704804	6179.8394907277	4561.8465220278	1982.7744364119	6009.4711109637	3580.3872808971	8271.5772713630	7346.1581948693	5330.0533900090	8223.0003627807	4339.7300943436	5816.8128185061	6363.2182864061	4188.5833124748	7740.3944552356	7452.2053864064	6526.7474423270	6227.3954705669	5253.9278797728	4319.7879007576	5179.7603984209	7226.8293856485	5443.1836751024	8332.5978083039	4181.3587792396	4577.7501754296	3848.6008673149	6652.7043798896	6680.9879398725	6069.1674420862	5710.9668458547	4685.4778183762	3854.0634268725	6033.4302543690	4839.5117899257	4202.5767677112	4738.0665524056	6973.0373423661	5164.9366184840	9605.4509554685	7912.8395694368	8865.7988537377	7933.6922752397	1009.7265773999	7031.2244141409	7186.9060533196	6729.3135116186	7172.8836973805	8119.3852791902	6525.8451719340	2174.9882062633	4630.9698193808	4793.9762927324	8061.1958802199	6238.4032124606	6203.1569089078	7074.6516089594
PENTOSE-P-PWY: pentose phosphate pathway	1064.5310798670	8401.8187788212	981.8457088355	945.7420319128	2175.1548866380	2147.2290260523	2430.9718652650	953.4711349204	1158.4881047993	2013.4415165890	1924.7698335264	2353.9445698974	2119.6816704050	1766.2063386317	2309.0722058833	2613.1051117625	2184.8219576872	2348.8850465909	1551.7016917659	493.0658000649	2039.7360082417	1653.9033769750	3089.2134412767	2573.4224718640	2154.9348958216	2319.4033781483	1064.2230221971	2013.8452133141	2965.4256142666	663.3069645727	3470.2936566960	3693.9855529939	3452.1276560267	1895.1752582999	2588.9915600616	2266.1697998869	2820.0373858510	4325.4067926314	2218.6715387303	4439.9337090319	1109.5916431377	1819.7267344238	1103.9166763937	1823.5220370903	1104.2035478121	3476.3322234806	2598.8367099668	2629.2229350718	2034.1765724511	3011.1315516618	1338.0914181913	2614.6183729049	902.5371526617	3183.7773796049	544.6351794731	3954.0708620350	3252.5509396911	4905.3475846404	4364.2309472145	790.1666641629	4085.4284468407	3028.9204345906	2161.4421563404	2095.6861902555	3970.3724782262	1974.1159709351	601.6668994338	1971.8890678168	882.3961519350	4217.4550517369	1954.5565397105	4002.2148506344	3019.1518658625
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	5419.7798228754	9994.0107151908	2765.1025060303	6189.6093398049	5772.9132557806	6554.0132878311	5630.4211014716	6299.1820863106	5471.3617772940	12039.7281132317	6622.9283146067	5785.2251013060	9214.5553788698	6252.1317553969	6184.2112672621	4951.6826997844	5797.0441830059	7846.5127454581	5139.2836063120	7657.4379065578	6970.9189284873	6122.9802810109	8614.3632605862	8834.6981083547	5719.2723947430	12878.2544596114	6163.0854078465	6733.1639454370	7570.4587009732	5222.4221851476	9208.1024840780	9662.8561419246	7128.9085800427	8958.9292216190	6306.3888682937	5499.6969223556	5836.9862303759	9486.1408101195	6534.5128341281	9308.2045381745	7572.0294379452	7446.9891744762	4740.8863955312	9317.5140710706	8426.4057346585	7717.5671438640	8132.0784691646	6905.5160985896	6070.9568314684	7135.5681529442	7451.6494665641	5656.8540883167	7623.1631363241	8008.5242339396	7133.6012723366	11712.6828875571	9361.3071835932	10756.4303956343	9545.4032457709	1277.2034554344	8924.7762455697	9019.4912113378	7787.6045023948	8609.2621434853	9439.3151692093	8587.1350659162	3493.7238121016	5995.3874708478	7103.6919480576	11915.4365137822	8687.9898231262	10311.5267721972	9305.2231390109
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	3021.7724031029	9003.8363055212	965.7451385763	2421.8694307802	2577.7460605763	1959.2617196808	3080.1713884351	1999.2725194724	1517.4768383562	1998.1198904400	1260.8487242353	1991.9266381862	3653.8329055312	2907.9890158960	3023.6492581609	2000.3814803436	2426.4033401991	2237.9777972657	2637.1773908285	2099.6847221640	3583.1068792636	3209.5350435735	2476.3141696648	3590.4456766162	3145.7031929107	1428.0964272340	3765.1931144264	3552.9998422555	3739.4104256697	1403.7662718826	4157.0453084556	2950.8067803470	4517.5854807211	2399.7592657519	1447.3080993181	2466.5148039369	2991.2136045009	4166.5749598240	2434.2479740180	5314.9974371750	4453.6497626871	2368.2570749829	1085.0363045345	1449.7280795110	4930.3168740141	4704.6519744525	2232.7129711922	3937.4324795409	1276.9051002097	3142.2236681190	1202.4075648739	4126.1277184345	4430.6485980052	2918.3160715160	1001.4589770981	3946.0695288846	4703.6627481741	5540.9817732323	4289.2291529179	889.6376929837	4986.4553105392	4452.5579162005	1488.7944840879	1681.0133196221	4779.9409468339	2372.7316206970	2085.2068377182	2207.4105660365	3611.9631553252	4837.8224506713	2188.9271606402	3350.5601831104	3960.3117339137
PHOTOALL-PWY: oxygenic photosynthesis	0	0	4.7423247656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7544066746	0	0	5.0255838344	0	4.7590320686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	75.0002961864	518.4130096768	65.5580858145	294.3377198323	65.4681494425	334.9623030836	24.9026716263	645.1694346206	36.7988903621	302.6209319423	655.7443630251	0	220.2360236835	245.0775098383	0	62.4357227037	33.3331456632	381.5585425652	0	0	73.6308152258	86.4621611477	0	382.9139223513	28.4434223480	445.5690436614	384.7348554950	48.6397260230	0	462.0572788817	126.7540498292	194.6598560431	25.3739544988	274.4175647912	270.0392220217	71.5727320190	26.5599995230	122.7912154044	0	966.2520487788	284.2385459660	59.4157757134	159.5623128169	534.9278883321	365.0393450424	469.8790635994	0	645.5678087088	220.5222571053	365.6406925532	162.1510757470	71.9904161238	258.2770823754	675.8985509454	335.2780071656	27.9187627641	285.5710675897	599.1198128132	279.6420318485	219.3612739988	671.2486062703	0	17.1075730471	0	95.7895737892	0	245.0651265893	48.4425354947	228.7140306256	365.2394806752	0	116.8103000836	56.1797600240
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	73.9984314685	4718.1871725490	177.8579145289	325.0274222073	64.2531807860	825.8203504339	368.3258239642	904.1692997978	182.9907027020	886.2141383741	686.3207515792	209.8199550507	853.3857252002	523.8193966379	647.4773464902	739.5587816755	52.2381134654	535.8523639284	392.7039607454	29.5294849993	84.1800397625	248.8658241982	397.2836691455	997.9348982047	218.2329199939	747.2185997554	429.5044999691	95.5534946855	317.0723508673	450.9011704800	432.7049534473	1444.1821802126	595.6743076117	413.6833384146	437.3127157307	158.2458479351	753.1577843444	485.2479418789	125.0914430043	1406.5301563776	334.7063226423	83.1318465077	274.4650208574	1381.5442528735	1138.5623803806	529.1245312397	238.4006371147	2069.3957449559	236.3228952402	392.8035677184	563.2868612287	2126.5728856767	250.2409559365	907.2651020924	521.2420329864	441.6052846636	342.1069316578	653.4423439346	694.1427961408	456.9826155726	1492.8241206409	356.3390683633	162.6097236427	240.1090484333	312.9337775493	561.9686167616	325.7326684010	916.4760656211	413.1223734065	709.1901984687	872.6169254686	779.0978535253	427.4620897029
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	676.7230038558	5711.0719841948	742.4813681135	479.4627468190	1721.6867550233	1177.3595849044	1600.5904382332	295.1372119358	405.9615447781	715.4020078097	1243.2566699290	761.4625965763	1459.2527041789	1034.2644445231	988.2766839500	1439.3532216578	1531.8721072841	1256.8878710804	1392.8881895169	366.7817908914	1056.1761932520	652.8367133158	2359.4619149518	946.0259414430	421.7498354318	996.6257355310	501.4463102708	1001.2857199725	1929.1814436904	319.8582910146	2011.5425207298	1319.3382004618	2325.6010749917	732.6657261033	1647.9442632573	1495.4952535842	2586.6544254934	3107.3860656642	1839.5766402446	3160.6886450959	648.3141971336	851.3663522839	698.8795208215	1204.1886397780	847.2935314660	1953.2817661780	1110.5920918569	1133.2984606480	604.1852569941	1752.1448018307	899.2334438181	1813.2819093477	503.7920239205	1437.9080870038	318.8234420292	2611.1323604195	2176.2836527824	4349.9335560836	2249.0760114123	471.0638340053	2644.8777771885	344.9655329985	845.2021030960	1577.9889750383	1411.1768987825	722.9525721353	283.6819887397	809.1096079243	459.4649780471	2013.7276947020	1060.6194007987	806.6568374019	843.4784951978
PPGPPMET-PWY: ppGpp metabolism	163.0191916003	651.4633964801	147.8205470461	144.2512054941	111.3644085949	267.5180319495	52.4637276683	454.0502908428	578.5148932893	739.1545465429	141.7096997293	213.5610808420	1122.1859252064	166.3861499239	269.6369998471	269.6034859939	450.8977316374	385.0365397360	185.9748105906	221.3954378731	173.6073844155	160.2645120646	193.6929633579	273.1893349381	73.4251739699	1054.8874057606	53.6008505701	111.3054101827	234.1142403273	66.3553396828	222.1774347558	847.2347249769	810.1856993557	760.8456407259	652.2712005659	156.5267546834	302.1139379899	1518.8873027501	869.0881608510	280.5637661661	14.3247464137	10.1927396450	257.1290292436	493.9024868136	346.3925825623	132.8942223057	796.2699520870	285.5630260638	369.8681883098	411.2888452266	369.3817024546	390.6724167573	589.8435517422	681.5123007092	417.7533153189	309.3059654114	99.1686742613	589.7492907860	173.5707731740	57.3338476930	424.1323523314	620.8339880855	347.3793075511	194.0046580238	304.9101462061	551.0390012563	145.6458487950	199.3426239109	121.5441570818	812.7322781485	335.7047208294	467.3539124254	403.7411892149
PROPFERM-PWY: superpathway of L-alanine fermentation (Stickland reaction)	41.9702689850	168.4400776036	0	0	0	0	0	0	48.7793076427	256.5366639385	51.6418897541	0	65.4626517200	54.6872135203	42.7314058160	44.8903396230	0	210.0459201600	0	0	0	0	35.4924860774	0	0	0	0	38.9492424897	23.5239903124	0	0	0	22.9944507874	73.7405430161	0	36.0536784821	20.9296441650	66.7775196210	0	0	0	0	0	0	66.3899975708	60.2736071691	67.9602808852	43.0616384169	103.7393609701	0	0	0	0	0	0	199.2962840101	0	73.4569869103	33.5983050623	0	0	0	75.8649873480	0	44.2359403671	117.1412873743	52.5156735649	0	0	37.1899671520	94.6648543592	53.2490232191	0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	0	0	0	0	0	0	0	0	0	7.0697159224	0	0	25.2006717298	23.4656044359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2322670164	0	25.6757878743	0	0	0	0	0	0	0	0	9.8203185670	0	0	0	17.4278294323	0	0	15.1374318443	0	11.6071103344	8.2829828911	0	0	0	0	0	0	0	0	0	26.0434022571	0	0	0	0	0	0	0	0	9.7356194448	0	0	0
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	0	2948.9275681703	0	0	0	38.0800984672	0	0	0	0	0	0	0	235.8070197377	0	308.7937845833	0	0	0	0	0	0	0	353.0092295648	0	0	0	0	0	0	0	0	0	0	0	0	391.9844567594	0	0	662.7418177775	0	0	0	256.4033782930	349.2527307347	0	0	792.0725520834	0	0	0	1364.9489651164	0	0	251.5913194163	0	0	1029.9095364909	0	294.1300256969	1163.1804521869	0	0	0	0	0	0	0	0	247.3364853525	0	0	0
PWY-101: photosynthesis light reactions	0	0	12.6367035554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0676044228	0	0	0	0	0	0	0	10.1894238465	0	0	20.0842545429	0	25.6920277912	0	9.4883508093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9846077998	0	0	0
PWY-1042: glycolysis IV	6453.4715567634	13672.6699855261	3407.0203331213	7488.0065578462	6656.4510206829	6817.2787378807	7069.8859771046	7101.3542493695	5486.2489360314	10281.1169156870	8235.3340389757	6216.1610599169	12310.8058096655	7026.2242365739	7592.8850091949	5969.3273249681	7437.3313858000	8344.1434317399	6298.0988415799	9165.9107145776	5824.1702257112	7687.6754684528	7069.0117193536	10037.1004625055	5306.7784946581	14636.9910738924	7209.3360579262	5346.7759182779	9156.5854496523	5412.0624951584	10179.2960646140	10547.2058292795	9365.6002118601	9855.2723948470	8053.3595716281	6408.3401402801	7095.0514667567	12345.9387108957	7874.4572023416	9773.6465467537	9741.6035568374	7849.5608026873	5500.4464809451	10407.8715390599	7904.0659927365	9342.0767963250	10803.7266213740	7405.4781615933	6841.0813122986	8217.9124602085	8361.4215942116	6899.9824082296	9604.3308783847	9043.6445799413	6857.6478561501	13359.9327349736	10110.8152643988	12974.3220038760	11107.4232799528	1709.9889114155	10302.2785241809	9902.1066216613	8031.3127544988	10143.5105033323	10121.5883961268	9668.7354812067	4287.6391278176	6863.8985105694	7784.4939124920	13427.2448116263	10466.7520671317	9882.7407579080	10494.6573592728
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	2035.7311072339	6112.7419052227	374.9179026727	3084.6594695845	1330.7022152301	563.7196361881	1319.1225524301	955.8660297534	379.5961682151	492.4535637473	1361.8961847150	1182.6954987130	293.5632422844	1089.7005859057	645.6171788341	718.6192337053	1208.5517574911	1334.7938074809	1925.7023279136	5038.9311418225	2663.5829199702	2810.1019116278	2100.0640955686	2784.1545927252	2077.8304686030	1116.3719139180	1677.7155730104	2421.7072139886	2299.1027029888	664.8540312825	1941.2550281658	1276.7961835283	1828.1811663060	977.6459091301	252.8941691789	1131.7325574310	1529.6123705206	2087.5278024109	865.4167191468	3707.6332880742	3841.2071743399	934.9160790795	246.4083461471	937.8635821286	4486.6017398451	1151.0201844154	1032.7844887236	2337.6416287542	1092.1224834029	1782.7849534543	256.9488797203	2522.4636179935	2660.5630129821	1464.8570557426	385.7355572565	1548.0409787075	2594.3389255698	3096.4113873559	2693.0372886138	450.1924624802	2213.4243737312	1996.8561425510	673.8430883845	869.1361940916	2315.5142204957	2324.8939654330	1190.3973653941	750.7439972300	2071.4029546583	3253.8263034096	841.4973974461	978.9653463387	1767.6321272800
PWY-1622: formaldehyde assimilation I (serine pathway)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.3188448414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-181: photorespiration	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.5387830657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	173.6692602573	3353.9095088367	185.2930805824	185.2245172235	0	288.9476198331	137.6103358253	799.8850721820	552.0000123684	1214.8177529251	253.2790569352	560.0391880846	1195.5469128595	173.2397243385	93.2399623132	661.7181988091	937.5249083829	503.9738850022	224.3331029474	0	0	0	796.2545306419	151.1891630920	587.3540736206	2256.8890629719	55.3860751394	389.5663485376	982.0489887161	48.8921097488	269.7008460737	1140.6499204763	1033.6210419698	1413.8723771809	82.8347263776	889.9957134556	476.4469249583	90.0642949912	1020.2747441580	188.9013957919	25.4865623005	137.5310393048	248.5491775267	287.9569376307	92.0449918780	584.4482330524	1695.6451583972	295.7655913668	598.4099489055	516.0268874197	417.8245066490	1588.2644288066	388.2394908351	741.2223379995	324.2897399946	819.0927318621	122.5692787979	1140.3751143003	701.1670063663	57.7324752212	574.3938372181	816.2194315311	121.9895633647	237.3933664059	931.4310717561	860.3212618907	30.3630453522	397.8489796570	129.3127089224	1296.8627001697	313.0644535925	908.0820625346	846.3842611341
