# Pathway	ERR6910909_genefamilies_ko_Abundance	ERR6910910_genefamilies_ko_Abundance	ERR6910911_genefamilies_ko_Abundance	ERR6910912_genefamilies_ko_Abundance	ERR6910913_genefamilies_ko_Abundance	ERR6910918_genefamilies_ko_Abundance	ERR6910919_genefamilies_ko_Abundance	ERR6910920_genefamilies_ko_Abundance	ERR6910921_genefamilies_ko_Abundance	ERR6910922_genefamilies_ko_Abundance	ERR6910923_genefamilies_ko_Abundance	ERR6910924_genefamilies_ko_Abundance	ERR6910925_genefamilies_ko_Abundance	ERR6910926_genefamilies_ko_Abundance	ERR6910927_genefamilies_ko_Abundance	ERR6910928_genefamilies_ko_Abundance	ERR6910929_genefamilies_ko_Abundance	ERR6910930_genefamilies_ko_Abundance	ERR6910931_genefamilies_ko_Abundance	ERR6910932_genefamilies_ko_Abundance	ERR6910933_genefamilies_ko_Abundance	ERR6910934_genefamilies_ko_Abundance	ERR6910936_genefamilies_ko_Abundance	ERR6910937_genefamilies_ko_Abundance	ERR6910938_genefamilies_ko_Abundance	ERR6910939_genefamilies_ko_Abundance	ERR6910940_genefamilies_ko_Abundance	ERR6910941_genefamilies_ko_Abundance	ERR6910942_genefamilies_ko_Abundance	ERR6910943_genefamilies_ko_Abundance	ERR6910945_genefamilies_ko_Abundance	ERR6910948_genefamilies_ko_Abundance	ERR6910950_genefamilies_ko_Abundance	ERR6910952_genefamilies_ko_Abundance	ERR6910953_genefamilies_ko_Abundance	ERR6910955_genefamilies_ko_Abundance	ERR6910956_genefamilies_ko_Abundance	ERR6910957_genefamilies_ko_Abundance	ERR6910958_genefamilies_ko_Abundance	ERR6910959_genefamilies_ko_Abundance	ERR6910960_genefamilies_ko_Abundance	ERR6910961_genefamilies_ko_Abundance	ERR6910962_genefamilies_ko_Abundance	ERR6910963_genefamilies_ko_Abundance	ERR6910964_genefamilies_ko_Abundance	ERR6910965_genefamilies_ko_Abundance	ERR6910966_genefamilies_ko_Abundance	ERR6910967_genefamilies_ko_Abundance	ERR6910968_genefamilies_ko_Abundance	ERR6910969_genefamilies_ko_Abundance	ERR6910970_genefamilies_ko_Abundance	ERR6910971_genefamilies_ko_Abundance	ERR6910972_genefamilies_ko_Abundance	ERR6910973_genefamilies_ko_Abundance	ERR6910974_genefamilies_ko_Abundance	ERR6910975_genefamilies_ko_Abundance	ERR6910976_genefamilies_ko_Abundance	ERR6910977_genefamilies_ko_Abundance	ERR6910978_genefamilies_ko_Abundance	ERR6910979_genefamilies_ko_Abundance	ERR6910980_genefamilies_ko_Abundance	ERR6910981_genefamilies_ko_Abundance	ERR6910982_genefamilies_ko_Abundance	ERR6910983_genefamilies_ko_Abundance	ERR6910984_genefamilies_ko_Abundance	ERR6910985_genefamilies_ko_Abundance	ERR6910986_genefamilies_ko_Abundance	ERR6910987_genefamilies_ko_Abundance	ERR6910988_genefamilies_ko_Abundance	ERR6910989_genefamilies_ko_Abundance	ERR6910990_genefamilies_ko_Abundance	ERR6910991_genefamilies_ko_Abundance	ERR6910992_genefamilies_ko_Abundance	ERR6910993_genefamilies_ko_Abundance	ERR6910994_genefamilies_ko_Abundance	ERR6910995_genefamilies_ko_Abundance	ERR6910996_genefamilies_ko_Abundance	ERR6910997_genefamilies_ko_Abundance	ERR6910998_genefamilies_ko_Abundance	ERR6910999_genefamilies_ko_Abundance	ERR6911000_genefamilies_ko_Abundance	ERR6911001_genefamilies_ko_Abundance	ERR6911002_genefamilies_ko_Abundance	ERR6911003_genefamilies_ko_Abundance	ERR6911004_genefamilies_ko_Abundance	ERR6911005_genefamilies_ko_Abundance	ERR6911008_genefamilies_ko_Abundance	ERR6911009_genefamilies_ko_Abundance	ERR6911010_genefamilies_ko_Abundance	ERR6911011_genefamilies_ko_Abundance	ERR6911012_genefamilies_ko_Abundance	ERR6911013_genefamilies_ko_Abundance	ERR6911014_genefamilies_ko_Abundance	ERR6911015_genefamilies_ko_Abundance	ERR6911016_genefamilies_ko_Abundance
ko00450: Selenocompound metabolism	360.7932607453	730.0200094325	793.3879638820	794.0927640735	542.1854016986	864.1562427729	506.8713049240	537.9313669205	348.2433198533	404.7057559368	918.2398662204	823.3223832463	349.8317984699	430.6937693955	571.4565506259	445.4813966082	1098.8379569182	526.2126314323	332.1384794936	787.4248116309	812.6680383939	678.4039694992	311.9215549671	362.9201536945	517.9942351902	461.4415578002	503.6278013655	598.8069565385	492.9328783903	851.0728015250	666.4764217975	390.6787625633	626.5990498442	861.6438227910	498.3602485916	488.6163539225	437.3199358119	592.9075453391	633.2616178190	758.3800531688	619.9674933584	458.6269665791	409.4126862350	577.3155719660	396.1535996991	726.0799721948	458.2471187212	800.6600301375	713.1624146368	958.4679879069	436.1116998099	1067.1932378114	718.8657130632	1254.4856999533	776.7411282471	428.6325628495	805.1050204403	682.4435558791	992.5643211399	503.3191325476	757.6405347728	356.7668729199	879.9982598762	635.5407587675	410.7073051917	577.6014460844	491.4363749619	435.1054787175	392.3752982222	576.8939870913	1729.4412841858	459.5389104800	670.0416921667	374.7196216535	631.4777912023	706.4574474106	487.1827934539	350.9478794951	572.5707910359	501.6890760760	407.5114116444	533.4282582235	479.8624277664	408.9372138961	482.0257773818	421.6283855356	337.3406508320	392.5598062090	873.5716015525	796.6922001082	446.8786792083	514.8052017794	625.0184684045	1081.4458169000	483.0737729798
ko00470: D-Amino acid metabolism	226.1362461245	384.9860347984	402.8708745685	489.7097270568	190.2905359827	494.1045715994	227.8990262014	1444.3598218426	203.4941701760	202.1111190436	460.1571177296	362.5800479076	207.6373162220	291.9924543284	275.3367202848	200.8085611536	524.4662752630	342.0256748557	211.6038617987	435.1909246431	412.7347812784	612.1011086864	139.4285788255	170.1741917331	264.8066255801	206.5882866592	261.3917357896	326.4469953237	342.9781998702	516.8348175125	314.1468983770	217.3061399709	298.2611092710	442.5974057460	218.6995913461	265.1016354071	413.1865292611	336.3569803469	371.4812256113	300.8580884716	354.0792702355	233.4250161507	236.4102048478	336.4635759036	261.2350055074	457.2544919731	239.8277562442	1507.0213085663	339.1179218567	453.6258107224	277.6900395958	501.6458324117	602.8120560615	775.3958247563	443.8899801270	239.4154366232	365.0175801178	478.4457217699	575.1000062717	318.1246702881	456.1989141327	205.7561805969	488.5648452469	364.4370425634	220.4107122157	364.8812876733	295.8376984219	231.1144975325	184.3985624171	301.6895228175	949.5353703505	0	352.8180776691	194.1973320894	356.0254529245	485.4293128042	274.2392870938	192.6756942086	335.8569355321	253.9444120431	228.9016175988	394.0782668211	235.7090567841	294.8082966704	257.0722764926	211.7793391878	209.9987060258	215.1073105041	454.7136144054	604.6904594991	232.0987437329	360.6747002422	399.1032575512	554.0925811642	288.8473172782
ko00500: Starch and sucrose metabolism	408.0896486537	708.4132231892	663.3835210615	532.7765005718	318.1956724839	537.2767729390	434.1592762539	1355.7381042182	301.9051232272	354.8809883444	619.9746283291	493.1403592692	246.6387273642	373.8018630292	445.4607521980	0	794.6331203470	448.8572187372	253.2013911687	616.7895818867	566.2378271737	673.3992710986	317.2223148937	353.0411914023	453.6411957033	221.8442771381	454.2092136446	511.4478229456	483.0758273182	0	574.2697075688	368.0518611975	358.2690033266	519.9141005448	373.6009523599	377.5799083451	464.7465230927	0	458.2369540863	396.8073796079	440.7939455528	313.2349716925	346.3534577726	396.2274937560	399.7180716633	422.1051305210	384.7799350524	1003.6481518460	522.7569272345	605.6594311915	394.5289869603	1126.5327477207	935.0491658507	1088.4076606435	536.5403878005	500.1793673634	0	457.2534069072	682.8697512721	0	0	227.2210079388	651.0034660632	535.8215708303	279.3736396409	451.9886998701	307.7949506218	333.5391836080	357.2978212349	381.5792785428	0	452.2535384591	484.6135413123	348.7873282821	665.9367706460	518.9264357769	386.3529847633	329.8533312535	593.6690620513	373.5532327311	0	432.5850740671	346.6687530832	0	371.9433060251	391.5233073352	310.5962685146	386.7428204385	591.8203634746	591.1025766339	459.1712818168	586.9904475476	473.4236356433	684.3027330046	398.0227220070
ko00511: Other glycan degradation	455.3273932704	417.6879714744	574.4398381923	645.0235353098	173.7972567145	326.4107516172	311.2672281604	100.9819832991	275.1334048064	319.3471116903	476.7873517328	309.9656396251	955.7246404147	402.8434587441	475.1793340606	143.5068325321	533.8629086287	260.2130626294	246.4749773375	373.0089677924	334.4822450310	413.4225470835	99.6115317108	150.0531559663	276.0155498182	443.7185499977	304.7774885961	338.8694412308	286.8912555031	447.8446546902	244.0310092610	296.6895960588	395.3992449985	226.9793975365	169.2265838373	185.8796236588	331.8373755886	388.9834607477	1152.3132159833	452.7699870586	638.6804376683	385.8716317015	468.8555472033	235.9035753866	501.5895817231	1154.7871546208	244.5771161269	312.9077977765	800.9361116338	983.5656615775	370.3267022693	364.2960488350	381.0794965952	1372.8212757922	683.9350783507	884.7633123530	203.6142997199	624.6236275382	392.0283447411	149.7409478858	761.8250647982	268.3014677319	547.9911990078	579.3538943443	295.8294620422	963.0756826465	334.1024376360	307.8048782891	462.8913820803	547.3433906727	943.8212591087	140.7840760599	177.8690217844	157.6801585602	520.6167525703	284.0803140921	317.6647498822	240.7652033768	472.3068146627	193.1980098339	162.8521749528	542.8999513899	349.3062307612	642.4154092015	211.0075764263	99.2651359825	196.6927771280	112.1191851565	645.2563220312	1217.1108428968	132.7405977656	214.4993247282	569.7841772371	375.1165131210	459.7255259205
ko00514: Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4667563621	0	0	0	0	1.0709953765	0	0.0848494070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2759642384	0	0	0	0	0	0	0	0	0	0	0	0	0.0993886561	0	0	0	0	0	0
ko00520: Amino sugar and nucleotide sugar metabolism	0	0	0	0	0	0	0	0	0	0	0	0	290.3646220897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.9674232734	0	0	0	0	0	0	0	0	384.9479058657	316.9345921033	538.1877206502	0	0	0	0	0	336.1656491085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505.5223206858	0	0	0	384.4185403541	0	0	0	0	0	0	0	0	444.8388504768	0	0	0	0	0	0
ko00521: Streptomycin biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579.3106265272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421.3679161938	0	0	0	0	560.6482855120	0	0	0	0	0	0	364.8393398022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00540: Lipopolysaccharide biosynthesis	168.1265708058	0	66.3164013842	370.5918854940	0	24.9574523955	0	10.6432198303	0	0	0	146.2256202660	0	138.0312059329	0	0	0	87.5839705562	0	0	0	131.2859052473	0	0	0	0	0	86.1747134218	0	120.3136127740	37.0003917001	61.5983102027	0	168.2521945946	0	0	170.3092105296	83.1795092495	297.4653370275	94.3046531395	0	192.3514856903	180.3575871809	0	0	482.0023002821	44.4564120527	0	0	422.2281779510	0	31.5985866225	143.5796605054	290.7804959786	0	0	24.9018636312	229.5447908098	0	0	445.9619034980	89.2173466078	0	0	0	0	107.9330767978	0	88.4007669854	0	0	16.7316388878	42.3070107177	57.0826939403	43.1647397108	0	0	0	200.7357727670	0	0	0	0	306.2188635891	54.3855817004	32.0801391572	66.0634244677	27.6265289400	0	464.1288648268	0	0	0	0	163.4090477217
ko00543: Exopolysaccharide biosynthesis	24.1488152999	95.5394801078	87.2638095991	50.8815061899	20.3960920683	162.8071457925	40.3138512029	63.0595401450	32.5631758098	30.2401581833	47.4554671267	26.7558982293	26.3315504846	35.8216092092	38.4126631774	37.1345734012	82.0004336771	72.2807064223	26.3310147139	45.8261744092	28.1949664551	51.9516775386	42.2055021580	18.5587846353	59.7587930415	28.3356972987	31.8553879735	43.8690417194	84.0275961418	69.7871669951	56.8028077370	20.6231360046	22.9584705314	40.5989338226	35.1151176358	35.5792932334	53.5404577807	24.6206539056	61.4973936893	20.1111553044	41.5815628420	46.6859809449	48.3650235046	30.5205389141	46.1575887961	55.0471371838	45.1031163410	47.4600488230	55.9151330313	46.1156025153	47.9967491005	128.1144441011	58.5588210452	147.9670317838	96.3334250491	44.0800121151	46.7215138100	144.0559479525	119.0464396676	96.7370735875	57.1880216301	22.9465994021	127.3936300621	65.0187432017	38.9525211486	37.7205157678	33.8798091441	44.6645854220	27.9524853609	36.9925398984	38.3992430994	94.6501967666	61.7314490312	62.8976505192	70.7964985515	172.5986042436	36.1930415183	47.8922096454	66.2206569998	41.7358353259	45.0449084195	141.3590410014	38.4871509471	40.5426908220	42.8986038685	27.8698539308	35.6911710408	32.9302180168	43.8871458995	64.9788756530	32.4144710001	100.1914356247	70.5304620941	66.2439042338	45.8675060389
ko00550: Peptidoglycan biosynthesis	657.6004708542	0	1046.5559650371	1057.0250133556	0	1142.6944728507	703.5783367860	2130.6376339302	518.9648094905	600.2501359019	1027.4484233039	823.1224652272	0	606.2034581895	0	476.4037362251	1293.3671007277	828.2599517069	500.0188076245	1117.4109170330	1071.3624429645	1174.2624872110	399.1423305874	0	582.6158972745	610.0357266720	0	818.1792910732	849.3510475599	1229.6072755428	764.2968475651	620.0109004256	654.3987638493	924.0286252342	0	580.1962822240	874.4724105386	0	857.7301852066	729.2564371230	0	0	641.0266018894	629.4105767093	716.5371029732	1079.9514106226	580.6467701914	2174.6633288484	1018.4111605986	1047.6641149493	0	1210.6237306920	1462.6447165514	1855.1625075859	0	0	1028.5442275361	0	1340.8989541044	0	977.6121401106	495.3832610833	1122.3610205429	883.1421221735	0	0	674.8322907672	566.7126478216	578.9916991313	0	0	0	978.6691973179	494.7851321046	993.4887116760	0	587.1749982441	0	900.6745661673	631.5137412238	620.8577382603	0	577.1967387288	0	0	0	523.9383476777	596.8943051545	1084.7744710622	1410.2358078176	677.4578134458	994.2728014210	947.0708822313	1347.9650381675	724.5784919556
ko00552: Teichoic acid biosynthesis	171.6034763504	212.5158656220	238.4979154727	223.9447152795	109.6952359639	313.6006475193	152.4848748301	1405.5241357244	145.9282458619	168.4054172303	207.2010124759	226.9241339495	106.2592023988	119.0444419615	216.3981041828	105.3667178435	310.7117566638	309.3764959286	128.0809090308	242.4157354885	161.5838016122	334.9566667004	78.9685193291	88.1239305220	137.8609000452	142.4912334062	159.6989356439	195.4947003287	263.0093476139	318.2493206280	135.5686790229	179.3278617917	153.1382449116	151.2316491770	143.8626219276	101.5568668984	316.4945150877	105.6982366905	231.0762380494	199.4581752864	237.0657605869	109.8676075539	166.3968951819	117.4522559446	198.3600834589	335.7284352128	125.8869577822	1211.0116558733	224.7538925568	242.5636334812	233.4719393663	290.7374097093	489.3187262824	379.7086352517	226.7067820104	146.5228238892	509.1532458668	258.1079505049	278.4676774421	195.8879955069	243.6326421587	121.2299712055	238.1713158042	203.8913579516	132.9834378308	187.8356874100	158.8424989521	227.1259190752	229.6805925451	136.5452403595	337.3541183664	126.6300100110	282.0109532240	154.8312113111	214.3841671088	415.3686058962	105.3145563899	112.0961007818	196.2356537578	141.5747486818	204.3189544750	246.0421293340	114.5164585009	145.2073120905	147.9761480617	200.7698714032	124.6381784256	200.5416652178	196.3634255037	297.9751942413	137.8707324935	293.2649990848	253.5463574090	220.1219517454	174.3426499238
ko00561: Glycerolipid metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323.5706139651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.0723555096	0	0	0	0	0	0	0	0	0	0	173.8031572631	0	0	0	0	0	0	0	112.8324815277	0	0	0	0	0	0	0	0
ko00564: Glycerophospholipid metabolism	142.7966685347	176.4716565537	264.6951797981	248.7257580779	105.5689456133	219.5130011135	130.1869942709	510.4463032905	102.1934087366	165.5326536440	167.5595034618	209.0144302276	124.2258390906	133.1323286392	125.6540357513	98.8618924114	249.9708961107	172.9337024786	90.1296668499	158.2691875836	134.8695731484	219.0229849727	86.6460708125	77.2169111281	122.3677178789	125.6581431485	165.8817839392	163.5487043960	157.4329832576	208.4005354703	139.1685322599	144.8893597011	141.3999155390	119.5974295100	129.5281920138	74.2607098371	213.7539425961	86.7154211672	181.6805634648	162.9315033579	161.4934143450	129.1630744624	159.2233692456	135.4633702442	131.5192066991	216.7174226705	104.2364999905	493.8200165918	210.2092858662	227.1022035335	149.6811719648	280.0637892987	293.5296632003	326.2353385208	196.7514604416	167.8563641102	156.4228182615	217.9387286602	210.8862322423	122.9708790292	196.6313778948	93.1720165118	200.5950762013	168.9829784078	97.5087678994	202.9112960550	123.8133448402	115.1264604035	137.0408116007	141.6384003940	219.5200146285	162.4096756445	180.2503562804	97.6615179769	154.0141726617	197.7085530702	106.1230833018	93.9149223294	170.7234744240	110.9721681046	111.2983902481	161.4543137030	112.1642118453	176.4689584246	128.8363487736	106.2716055175	111.6166096862	107.0157035266	167.9258849434	248.9761276938	129.6708532393	144.8450067457	190.3407956625	162.1756354075	149.5098897585
ko00571: Lipoarabinomannan (LAM) biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7488148849	0	0	0	0	0	0	0	0	0	0	0	0	4.2110052535	0	0	0	0	0	0	0	1.6410326272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3960690733	0	0	0	0	0	0	0	0	0	0	0	0	1.1858650558	0	0	0	0	0	0	0	0	0
ko00572: Arabinogalactan biosynthesis - Mycobacterium	0	0	0	61.6878360704	0	0	0	0	0	0	0	0	0	0	0	0	62.9465893019	0	0	48.1016809179	0	0	0	0	0	0	14.5810068481	0	0	0	0	0	0	49.5688207761	0	0	0	0	20.1271574085	0	0	16.2678696914	0	0	1.7673654799	0	0	0	0	0	0	0	0	0	0	0	14.1040310299	0	0	0	0	6.0183659807	0	0	0	5.9805040270	9.8059609318	0	8.1207235442	0	0	0	0	0	28.5787363940	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8046188516	0	0	0	0	0	21.4151844671
ko00590: Arachidonic acid metabolism	0.8179008076	0	0	0	0	0	0	0.6817078668	0	0	0	0	0	2.0698885383	0	0	0	5.3007765694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8080414818	0	0	0	0	0	0	0	0	8.6219823439	0	0	0	0	0	0	0	0	0	0.5580349569	0	1.7280679793	0	0	0	0	0	0	0	0	0.0308728847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0858646763	0	0	0	0	0	0.1617054051	0	0	0	0	0	0	0	0	0
ko00620: Pyruvate metabolism	310.2866168938	0	0	387.8812217280	0	0	0	856.8618256184	0	0	0	0	0	327.1971967900	0	0	0	431.5826266879	0	0	0	576.1115098147	0	0	0	0	0	0	0	528.9951989215	364.0278812089	291.3314564836	0	0	0	0	367.5319171282	0	376.8880716097	403.1958802359	0	307.6365015889	323.8975234917	0	0	0	0	0	0	551.0355128676	0	747.5675024926	673.8522881274	740.3619312907	0	0	0	489.4738403033	0	0	532.8686954407	197.0389030846	0	0	0	0	258.7846516889	0	0	0	0	0	412.1381513703	260.6750617804	0	0	0	0	414.9770434065	0	0	0	0	318.5127706554	297.7200761623	254.3108079504	253.7771513849	249.3469136631	0	522.4413804021	0	0	0	0	317.8049498198
ko00633: Nitrotoluene degradation	43.8136599281	0	0	0	0	109.4751530339	0	0	0	0	0	0	0	0	0	0	0	77.3949241741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.2220137645	0	36.4586578195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.6985544704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.4583287893
ko00640: Propanoate metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.8071723677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224.0601023567	0	216.9055102761	0	0	0	235.3661847515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00650: Butanoate metabolism	0	0	0	0	0	0	0	0	0	0	186.3402665651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.9079433287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.4172661058	0	0	0	0	0	0	0	0	0	0	0	137.9993514423	0	0	0	0	0	0	0	0	0	0
ko00680: Methane metabolism	0	0	0	0	0	0	0	0	0	320.1880062747	320.6582793344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.5110265047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.5164882679	0	0	0	0	0	0	0	0	0	0	0	144.6337907775	0	0	0	0	0	0	0	0	0	0
ko00710: Carbon fixation by Calvin cycle	743.0781484399	537.8387665726	1048.3011710074	1022.5617887060	0	1007.2997483364	0	2124.0099181568	605.3861311937	0	1035.8101803031	1263.8716967436	0	626.1110924542	0	0	0	758.5327792989	510.6982959373	0	0	1192.2128579860	0	0	0	0	0	825.2660140036	0	1199.7052921792	716.7870092061	0	853.9139920980	0	0	0	913.3093019976	0	1025.4991674046	964.6022917676	0	749.2332793444	767.7147766068	0	717.1568333685	0	765.7000853426	0	1233.5070671951	1422.2750203076	0	1126.7144582337	1366.3970821998	1954.1053882251	0	0	624.6648396509	1126.0427255636	0	0	1284.0770540950	601.8246314728	0	0	0	0	752.6986911401	735.9893204538	662.7589333167	0	0	548.1073614237	1000.5583973113	561.3130493339	807.5939060402	0	622.3047196780	0	863.4073359147	764.0725575811	0	0	0	757.3863516585	569.1633193766	519.2555004123	546.5432012410	498.0995863188	898.0621177619	1396.5000958200	0	0	0	1064.4258381147	737.7810633940
ko00730: Thiamine metabolism	603.8876287926	0	0	1100.8841268311	0	633.3609252291	0	1367.4132155301	451.1546324966	0	0	0	590.7642490425	0	0	0	0	572.9873854969	0	0	0	846.3294291139	0	0	0	0	0	746.7629154541	0	861.1251891475	694.2396771700	0	0	0	468.2801187264	0	649.4474450287	741.0758823179	953.2076490799	0	0	579.7062447011	636.5036929689	0	568.1090398406	0	580.8773646922	0	0	0	0	1022.9074441906	914.3334696718	1528.1749772751	0	0	825.9674850835	769.8044174921	0	0	0	512.7371660895	813.9189053411	0	0	0	677.0207942757	567.5086254167	0	0	0	0	0	399.3337002931	0	766.5714686879	0	0	703.3805740472	515.4181402126	0	0	0	0	530.0248795320	0	454.1053723938	500.8556839108	1042.2331233371	0	0	0	0	0	663.8832453931
ko00740: Riboflavin metabolism	0	0	423.3622688792	411.0479099253	0	258.5422570336	0	590.9042190619	0	0	0	578.4111956891	0	0	0	0	0	183.1684221404	0	0	282.5090391073	0	0	0	0	0	0	357.8225271432	0	394.8531928146	267.9290256044	204.7342395203	320.2591120340	0	0	0	260.9075218203	203.4685603329	304.4591431041	412.3243793746	0	294.2583005044	291.3803139832	0	0	488.6589509489	161.7186783154	0	0	532.0494232198	0	491.9743831521	0	651.0594764132	0	0	140.9405883431	267.0596778958	0	0	376.0923723077	0	333.1065919890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.4138363917	0	0	0	0	299.5635963492	216.8567822711	217.6885143694	0	186.3664870080	0	0	0	0	0	332.1876923568	243.8299889409
ko00770: Pantothenate and CoA biosynthesis	722.9746810569	763.6670516299	1103.4267084599	1028.9412130167	643.1412152973	1121.0434485203	758.2841748465	1274.8159988855	636.9838001945	734.2387890493	1156.8049650888	1227.4335929822	0	599.2039659828	707.1816060417	611.7972602977	0	673.5234332769	517.3965874965	1165.1631202745	1076.2281183800	958.1683444493	356.8844940983	0	742.8619783024	0	925.3517186722	760.3707097145	795.8739948429	1197.5360263893	853.5831916893	628.9810180923	791.5697273716	1019.1374169325	734.0276546535	571.7684461880	767.2606100421	867.5860811440	878.8306542637	935.3506740189	0	699.9602622229	676.8161495689	937.3317435898	757.9705916740	1191.9910576148	608.9085911029	1533.3972113089	1016.4332985919	1468.5616665158	631.0886969260	1288.2468163753	1270.1923613358	1867.1810047840	0	693.2465850124	664.7171136274	1118.1134594091	1272.2904377452	723.6543166283	1051.6579556198	571.5688215995	1232.8723143446	891.0156174678	581.8340145914	956.8401388786	788.0573764903	614.4307293058	484.5775769746	823.8242166559	0	506.5504081000	1093.2896045508	524.3946540295	975.0758401658	1068.1172771757	0	487.7517232556	898.1659631317	773.2783096954	551.3356654809	945.3114572951	658.8860073033	699.0925051036	700.2752281541	572.8371170847	504.4125367910	527.4286515521	1205.5681933073	1392.5221106188	702.6232706065	814.0335843940	1091.7207504260	1344.1693623901	724.5849532646
ko00780: Biotin metabolism	596.1358316110	0	0	761.1905288670	0	722.4698618924	0	672.6959083900	467.0168279699	0	0	791.4271104059	658.3532084347	630.7258890262	0	0	0	697.0736493085	368.2353408984	0	0	655.5022651806	0	0	0	0	572.3117418772	0	0	873.0006959868	485.7529793377	494.4828029540	0	0	0	0	652.0927324934	373.2708243130	735.1916914552	571.6827578252	0	486.7940556604	479.4544105233	0	0	1041.0453487603	375.4626760734	0	852.3787775016	1014.3556977103	0	1508.9910502162	1055.9400996626	1429.0690329241	0	0	0	776.0098271844	850.4821743634	0	949.6280736622	340.1296373323	674.1078917219	695.4785602083	0	950.2246828610	424.2889882456	559.0453562584	580.2885858432	0	0	0	606.5882427826	403.2028075565	0	0	0	0	728.7952920793	0	0	0	0	675.4143845498	0	0	495.0025394507	0	0	1151.5643219684	0	0	824.2581577536	0	571.1683571527
ko00785: Lipoic acid metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273.1742747695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.7313204424	0	0	0	0	0	0	0	0
ko00790: Folate biosynthesis	0	0	379.2269528504	407.8318885544	0	0	0	0	0	0	0	0	335.3042541210	235.7359441710	0	0	358.8145046779	324.5467400303	0	402.2397714127	0	0	0	149.7263262577	0	294.5286224354	0	0	0	410.0144411827	208.8834638707	197.9174242841	0	0	129.2172059699	159.7163040908	249.3309891119	0	444.2959110992	223.5327722013	447.8700008588	277.8572969281	291.4000320374	275.9711812565	327.0127876674	630.5486494623	206.6095242961	0	416.4018046270	0	301.7720568914	539.8981297717	365.8013881389	619.8095409052	0	238.6041346134	438.4180231125	434.4311732886	0	0	509.3208766567	183.8243346772	0	0	0	0	226.7206655078	261.7473775553	252.1177474989	303.7193856012	719.1741957282	196.2233563114	298.4895470100	191.1300041582	328.9912942892	0	227.0961949565	202.4029544486	325.9147429485	0	0	398.2589537898	0	369.6447223769	244.9813087814	165.2858294391	194.1924118224	184.6600928792	0	0	171.9528647358	339.2454428895	408.3085159583	0	284.7461197389
